[0.005s][debug][gc,heap] Minimum heap 5368709120  Initial heap 5368709120  Maximum heap 12884901888
[0.005s][info ][gc,init] Initializing The Z Garbage Collector
[0.005s][info ][gc,init] Version: 25+37-LTS-jvmci-b01 (release)
[0.005s][info ][gc,init] NUMA Support: Disabled
[0.005s][info ][gc,init] CPUs: 20 total, 20 available
[0.005s][info ][gc,init] Memory: 31764M
[0.005s][info ][gc,init] Large Page Support: Disabled
[0.006s][info ][gc,init] Address Space Size: unlimited
[0.006s][debug][gc,init] Reserved Space: limit 4096G, desired 192G, requested 192G
[0.006s][info ][gc,init] Reserved Space Type: Contiguous/Unrestricted/Complete
[0.006s][info ][gc,init] Reserved Space Size: 192G
[0.006s][info ][gc,init] Heap Backing File: /memfd:java_heap
[0.006s][info ][gc,init] Heap Backing Filesystem: tmpfs (0x1021994)
[0.006s][info ][gc,init] Min Capacity: 5120M
[0.006s][info ][gc,init] Initial Capacity: 5120M
[0.006s][info ][gc,init] Max Capacity: 12288M
[0.006s][info ][gc,init] Soft Max Capacity: 12288M
[0.006s][info ][gc,init] Page Size Medium: Range [4M, 32M]
[0.006s][info ][gc,init] Pre-touch: Enabled
[0.006s][info ][gc,init] Available space on backing filesystem: N/A
[0.006s][info ][gc,init] Uncommit: Enabled
[0.006s][info ][gc,init] Uncommit Delay: 300s
[0.006s][info ][gc,init] GC Workers for Old Generation: 5 (dynamic)
[0.007s][info ][gc,init] GC Workers for Young Generation: 5 (dynamic)
[0.837s][debug][gc,task] Executing ZPreTouchTask using ZWorkerOld with 5 workers
[1.129s][info ][gc,init] GC Workers Max: 5 (dynamic)
[1.130s][info ][gc,init] Runtime Workers: 12
[1.130s][info ][gc     ] Using The Z Garbage Collector
[1.130s][info ][gc,metaspace] CDS archive(s) not mapped
[1.130s][info ][gc,metaspace] Compressed class space mapped at: 0x00000000b3000000-0x00000000f3000000, reserved size: 1073741824
[1.130s][info ][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 0
[1.130s][info ][gc,metaspace] Narrow klass pointer bits 32, Max shift 3
[1.130s][info ][gc,metaspace] Narrow klass base: 0x0000000000000000, Narrow klass shift: 0
[1.130s][info ][gc,metaspace] Encoding Range: [0x0000000000000000 - 0x0000000100000000), (4294967296 bytes)
[1.130s][info ][gc,metaspace] Klass Range:    [0x00000000b3000000 - 0x00000000f3000000), (1073741824 bytes)
[1.130s][info ][gc,metaspace] Klass ID Range:  [3003121664 - 4076863481) (1073741817)
[1.130s][info ][gc,metaspace] No protection zone.
[1,145s][debug][gc,heap     ] Uncommitter (0) Timeout: 300000ms
[1,146s][debug][gc,nmethod  ] Register NMethod: jdk.internal.util.ArraysSupport.unsignedHashCode (0x000072e47f400008) [0x000072e47f400100, 0x000072e47f400310] Compiler: c1, Barriers: 0, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,601s][debug][gc,nmethod     ] Register NMethod: jdk.proxy3.$Proxy7.hashCode (0x000072e47ff57f88) [0x000072e47ff58080, 0x000072e47ff588c8] Compiler: c1, Barriers: 1, Oops: 1, ImmediateOops: 1, NonImmediateOops: No
[2,601s][debug][gc,nmethod     ] Register NMethod: org.junit.platform.engine.UniqueId.equals (0x000072e47ff58908) [0x000072e47ff58a00, 0x000072e47ff59470] Compiler: c1, Barriers: 4, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,601s][debug][gc,nmethod     ] Register NMethod: java.util.ArrayList.equals (0x000072e47ff59488) [0x000072e47ff59580, 0x000072e47ff5a180] Compiler: c1, Barriers: 1, Oops: 0, ImmediateOops: 1, NonImmediateOops: No
[2,601s][debug][gc,nmethod     ] Register NMethod: java.util.regex.Matcher.reset (0x000072e47ff5a188) [0x000072e47ff5a280, 0x000072e47ff5ac60] Compiler: c1, Barriers: 7, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,601s][debug][gc,nmethod     ] Register NMethod: org.junit.platform.engine.UniqueId.toString (0x000072e47ff5ac88) [0x000072e47ff5ad80, 0x000072e47ff5b758] Compiler: c1, Barriers: 11, Oops: 1, ImmediateOops: 2, NonImmediateOops: No
[2,602s][debug][gc,nmethod     ] Register NMethod: com.esotericsoftware.kryo.io.Output.writeInt (0x000072e47ff5b788) [0x000072e47ff5b880, 0x000072e47ff5b9c8] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,602s][debug][gc,nmethod     ] Register NMethod: org.gradle.internal.serialize.kryo.KryoBackedEncoder.writeSmallInt (0x000072e47ff5ba88) [0x000072e47ff5bb80, 0x000072e47ff5bd78] Compiler: c1, Barriers: 1, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,602s][debug][gc,nmethod     ] Register NMethod: java.io.Reader.<init> (0x000072e47ff5bd88) [0x000072e47ff5be80, 0x000072e47ff5c1b8] Compiler: c1, Barriers: 6, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,602s][debug][gc,nmethod     ] Register NMethod: com.esotericsoftware.kryo.io.Output.writeVarInt (0x000072e47ff5c208) [0x000072e47ff5c300, 0x000072e47ff5cb78] Compiler: c1, Barriers: 5, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,602s][debug][gc,nmethod     ] Register NMethod: java.nio.charset.CharsetDecoder.charset (0x000072e49ed36d08) [0x000072e49ed36e00, 0x000072e49ed36ee8] Compiler: c1, Barriers: 1, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,602s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.SSMS.accessOrderWindowDeque (0x000072e49ed37008) [0x000072e49ed37100, 0x000072e49ed371f0] Compiler: c1, Barriers: 1, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,602s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.SSMS.fastpath (0x000072e49ed37308) [0x000072e49ed37400, 0x000072e49ed374c0] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,603s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.SingletonWeigher.weigh (0x000072e49ed37608) [0x000072e49ed37700, 0x000072e49ed377c0] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,603s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.BoundedLocalCache.isRecordingStats (0x000072e49ed37908) [0x000072e49ed37a00, 0x000072e49ed37ac0] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,603s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.Caffeine.requireArgument (0x000072e47ff5cb88) [0x000072e47ff5cc80, 0x000072e47ff5ce50] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,603s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.BoundedLocalCache.refreshIfNeeded (0x000072e47ff5ce88) [0x000072e47ff5cf80, 0x000072e47ff5d2c0] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,603s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.BLCHeader$DrainStatusRef.shouldDrainBuffers (0x000072e47ff5d308) [0x000072e47ff5d400, 0x000072e47ff5e6d8] Compiler: c1, Barriers: 0, Oops: 6, ImmediateOops: 6, NonImmediateOops: No
[2,604s][debug][gc,nmethod     ] Register NMethod: java.lang.ThreadLocal.getMap (0x000072e49ed37c08) [0x000072e49ed37d00, 0x000072e49ed37eb0] Compiler: jvmci, Barriers: 3, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,604s][debug][gc,nmethod     ] Register NMethod: io.sirix.access.trx.page.NodeStorageEngineReader$$Lambda/0x00000000b32c4000.<init> (0x000072e47ff5e788) [0x000072e47ff5e880, 0x000072e47ff5eac8] Compiler: c1, Barriers: 6, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,604s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.LocalCache$$Lambda/0x00000000b32c4240.apply (0x000072e47ff5eb08) [0x000072e47ff5ec00, 0x000072e47ff5efd8] Compiler: c1, Barriers: 2, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,604s][debug][gc,nmethod     ] Register NMethod: io.sirix.access.trx.page.NodeStorageEngineReader$$Lambda/0x00000000b32c4000.apply (0x000072e47ff5f008) [0x000072e47ff5f100, 0x000072e47ff5fe70] Compiler: c1, Barriers: 5, Oops: 1, ImmediateOops: 1, NonImmediateOops: No
[2,604s][debug][gc,nmethod     ] Register NMethod: io.sirix.access.trx.page.NodeStorageEngineReader.lambda$loadPage$0 (0x000072e47ff5fe88) [0x000072e47ff5ff80, 0x000072e47ff607e8] Compiler: c1, Barriers: 3, Oops: 1, ImmediateOops: 1, NonImmediateOops: No
[2,604s][debug][gc,nmethod     ] Register NMethod: io.sirix.page.delegates.ReferencesPage4.<init> (0x000072e47ff60808) [0x000072e47ff60900, 0x000072e47ff60fb8] Compiler: c1, Barriers: 8, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,604s][debug][gc,nmethod     ] Register NMethod: jdk.internal.ref.CleanerImpl$CleanableList.insert (0x000072e49ed37f08) [0x000072e49ed38000, 0x000072e49ed38418] Compiler: jvmci, Barriers: 8, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,604s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.LocalCache.lambda$statsAware$3 (0x000072e47ff61008) [0x000072e47ff61100, 0x000072e47ff62db0] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,604s][debug][gc,nmethod     ] Register NMethod: io.sirix.page.PageUtils.createDelegate (0x000072e47ff62e08) [0x000072e47ff62f00, 0x000072e47ff64010] Compiler: c1, Barriers: 16, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,604s][debug][gc,nmethod     ] Register NMethod: java.util.concurrent.atomic.LongAdder.increment (0x000072e47ff64088) [0x000072e47ff64180, 0x000072e47ff642c8] Compiler: c1, Barriers: 0, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,604s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.stats.ConcurrentStatsCounter.recordLoadSuccess (0x000072e47ff64388) [0x000072e47ff64480, 0x000072e47ff64718] Compiler: c1, Barriers: 2, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,605s][debug][gc,nmethod     ] Register NMethod: io.sirix.page.DeserializedReferencesPage4Tuple.<init> (0x000072e47ff64788) [0x000072e47ff64880, 0x000072e47ff64b28] Compiler: c1, Barriers: 6, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,605s][debug][gc,nmethod     ] Register NMethod: io.sirix.cache.BufferManagerImpl.getRevisionRootPageCache (0x000072e49ed38488) [0x000072e49ed38580, 0x000072e49ed38668] Compiler: c1, Barriers: 1, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,605s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.Node.getWeight (0x000072e49ed38788) [0x000072e49ed38880, 0x000072e49ed38940] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,605s][debug][gc,nmethod     ] Register NMethod: io.sirix.cache.PageCache.lambda$new$1 (0x000072e47ff64b88) [0x000072e47ff64c80, 0x000072e47ff65838] Compiler: c1, Barriers: 1, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,605s][debug][gc,nmethod     ] Register NMethod: io.sirix.cache.PageCache$$Lambda/0x00000000b3250ad8.weigh (0x000072e47ff65888) [0x000072e47ff65980, 0x000072e47ff66998] Compiler: c1, Barriers: 1, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,605s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.BoundedWeigher.weigh (0x000072e47ff66a08) [0x000072e47ff66b00, 0x000072e47ff66fd0] Compiler: c1, Barriers: 1, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,605s][debug][gc,nmethod     ] Register NMethod: io.sirix.page.SerializationType$1.deserializeReferencesPage4 (0x000072e47ff67008) [0x000072e47ff67100, 0x000072e47ff685a8] Compiler: c1, Barriers: 13, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,605s][debug][gc,nmethod     ] Register NMethod: io.sirix.node.delegates.StructNodeDelegate.<init> (0x000072e47ff68608) [0x000072e47ff68700, 0x000072e47ff68ac8] Compiler: c1, Barriers: 3, Oops: 1, ImmediateOops: 1, NonImmediateOops: No
[2,606s][debug][gc,nmethod     ] Register NMethod: java.util.concurrent.CompletableFuture.tryPushStack (0x000072e47ff68b08) [0x000072e47ff68c00, 0x000072e47ff6b608] Compiler: c1, Barriers: 9, Oops: 8, ImmediateOops: 19, NonImmediateOops: No
[2,606s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.PSMS.getPreviousInAccessOrder (0x000072e49ed38a88) [0x000072e49ed38b80, 0x000072e49ed38c68] Compiler: c1, Barriers: 1, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,606s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.BoundedLocalCache.hasExpired (0x000072e47ff6b688) [0x000072e47ff6b780, 0x000072e47ff6d828] Compiler: c1, Barriers: 1, Oops: 7, ImmediateOops: 8, NonImmediateOops: No
[2,606s][debug][gc,nmethod     ] Register NMethod: java.lang.StringBuffer.append (0x000072e47ff6d888) [0x000072e47ff6d980, 0x000072e47ff6dc98] Compiler: c1, Barriers: 3, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,606s][debug][gc,nmethod     ] Register NMethod: java.io.StringWriter.write (0x000072e47ff6dd08) [0x000072e47ff6de00, 0x000072e47ff6e380] Compiler: c1, Barriers: 4, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,606s][debug][gc,nmethod     ] Register NMethod: java.io.StringWriter.append (0x000072e47ff6e388) [0x000072e47ff6e480, 0x000072e47ff6eda8] Compiler: c1, Barriers: 4, Oops: 0, ImmediateOops: 1, NonImmediateOops: No
[2,606s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.BoundedLocalCache.requireIsAlive (0x000072e47ff6ee08) [0x000072e47ff6ef00, 0x000072e47ff709c0] Compiler: c1, Barriers: 1, Oops: 7, ImmediateOops: 10, NonImmediateOops: No
[2,606s][debug][gc,nmethod     ] Register NMethod: java.io.StringWriter.append (0x000072e47ff70a08) [0x000072e47ff70b00, 0x000072e47ff713a8] Compiler: c1, Barriers: 4, Oops: 0, ImmediateOops: 1, NonImmediateOops: No
[2,606s][debug][gc,nmethod     ] Register NMethod: java.lang.ThreadLocal$ThreadLocalMap.getEntry (0x000072e49ed38d88) [0x000072e49ed38e80, 0x000072e49ed39098] Compiler: jvmci, Barriers: 4, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,607s][debug][gc,nmethod     ] Register NMethod: jdk.internal.ref.PhantomCleanable.<init> (0x000072e49ed39108) [0x000072e49ed39200, 0x000072e49ed399d8] Compiler: jvmci, Barriers: 23, Oops: 0, ImmediateOops: 2, NonImmediateOops: No
[2,607s][debug][gc,nmethod     ] Register NMethod: jdk.internal.ref.PhantomCleanable.clear (0x000072e47ff71408) [0x000072e47ff71500, 0x000072e47ff71b10] Compiler: c1, Barriers: 1, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,607s][debug][gc,nmethod     ] Register NMethod: java.io.FileDescriptor.closeAll (0x000072e47ff71b88) [0x000072e47ff71c80, 0x000072e47ff738f0] Compiler: c1, Barriers: 1, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,608s][debug][gc,nmethod     ] Register NMethod: java.io.InputStreamReader.close (0x000072e47ff73908) [0x000072e47ff73a00, 0x000072e47ff73b88] Compiler: c1, Barriers: 1, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,608s][debug][gc,nmethod     ] Register NMethod: sun.nio.cs.StreamDecoder.close (0x000072e47ff73c08) [0x000072e47ff73d00, 0x000072e47ff74628] Compiler: c1, Barriers: 3, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,608s][debug][gc,nmethod     ] Register NMethod: java.nio.file.Path.toFile (0x000072e47ff74688) [0x000072e47ff74780, 0x000072e47ff753d0] Compiler: c1, Barriers: 8, Oops: 0, ImmediateOops: 5, NonImmediateOops: No
[2,608s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.BoundedLocalCache.hasRemovalListener (0x000072e49ed39a08) [0x000072e49ed39b00, 0x000072e49ed39bc0] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,608s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.SSMS.hitsInSample (0x000072e49ed39d08) [0x000072e49ed39e00, 0x000072e49ed39ec0] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,608s][debug][gc,nmethod     ] Register NMethod: java.lang.runtime.ObjectMethods.eq (0x000072e47ff75408) [0x000072e47ff75500, 0x000072e47ff75630] Compiler: c1, Barriers: 0, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,608s][debug][gc,nmethod     ] Register NMethod: io.sirix.access.trx.page.NodeStorageEngineReader.loadRevRoot (0x000072e47ff75708) [0x000072e47ff75800, 0x000072e47ff789c8] Compiler: c1, Barriers: 16, Oops: 3, ImmediateOops: 3, NonImmediateOops: No
[2,608s][debug][gc,nmethod     ] Register NMethod: java.lang.invoke.DirectMethodHandle$Holder.invokeStatic (0x000072e47ff78a08) [0x000072e47ff78b00, 0x000072e47ff78ec8] Compiler: c1, Barriers: 1, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,609s][debug][gc,nmethod     ] Register NMethod: java.lang.invoke.LambdaForm$MH/0x00000000b32d9000.invoke (0x000072e47ff78f08) [0x000072e47ff79000, 0x000072e47ff79d70] Compiler: c1, Barriers: 2, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,609s][debug][gc,nmethod     ] Register NMethod: org.magicwerk.brownies.collections.IList.iterator (0x000072e47ff79d88) [0x000072e47ff79e80, 0x000072e47ff7a028] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,609s][debug][gc,nmethod     ] Register NMethod: io.sirix.cache.RevisionRootPageCacheKey.hashCode (0x000072e47ff7a088) [0x000072e47ff7a180, 0x000072e47ff7adc0] Compiler: c1, Barriers: 0, Oops: 13, ImmediateOops: 2, NonImmediateOops: No
[2,609s][debug][gc,nmethod     ] Register NMethod: org.magicwerk.brownies.collections.IList$Iter.<init> (0x000072e47ff7ae88) [0x000072e47ff7af80, 0x000072e47ff7b390] Compiler: c1, Barriers: 3, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,609s][debug][gc,director    ] Rule Major: Warmup 10%, Used: 412MB, UsedThreshold: 1228MB
[2,609s][debug][gc,nmethod     ] Register NMethod: java.lang.ThreadLocal.get (0x000072e49ed3a008) [0x000072e49ed3a100, 0x000072e49ed3a4c0] Compiler: jvmci, Barriers: 8, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,609s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.LocalCache.notifyOnReplace (0x000072e47ff7b408) [0x000072e47ff7b500, 0x000072e47ff7cbb8] Compiler: c1, Barriers: 12, Oops: 3, ImmediateOops: 3, NonImmediateOops: No
[2,609s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.BoundedLocalCache.expireAfterUpdate (0x000072e47ff7cc08) [0x000072e47ff7cd00, 0x000072e47ff7d030] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,609s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.BoundedLocalCache.afterRead (0x000072e47ff7d088) [0x000072e47ff7d180, 0x000072e47ff7e8d8] Compiler: c1, Barriers: 2, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,610s][debug][gc,nmethod     ] Register NMethod: io.sirix.cache.PageCache$$Lambda/0x00000000b3250218.onRemoval (0x000072e47ff7e908) [0x000072e47ff7ea00, 0x000072e47ff7ef60] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,610s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.BoundedLocalCache$$Lambda/0x00000000b32c51a0.run (0x000072e47ff7ef88) [0x000072e47ff7f080, 0x000072e47ff7f298] Compiler: c1, Barriers: 4, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,610s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.BoundedLocalCache.lambda$notifyRemoval$1 (0x000072e47ff7f308) [0x000072e47ff7f400, 0x000072e47ff7fa48] Compiler: c1, Barriers: 1, Oops: 2, ImmediateOops: 2, NonImmediateOops: No
[2,610s][debug][gc,nmethod     ] Register NMethod: jdk.internal.misc.Unsafe.putLongRelease (0x000072e47ff7fa88) [0x000072e47ff7fb80, 0x000072e47ff7fc98] Compiler: c1, Barriers: 0, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,610s][debug][gc,nmethod     ] Register NMethod: io.sirix.cache.PageCache.lambda$new$0 (0x000072e47ff7fd88) [0x000072e47ff7fe80, 0x000072e47ff82518] Compiler: c1, Barriers: 15, Oops: 5, ImmediateOops: 6, NonImmediateOops: No
[2,611s][debug][gc,nmethod     ] Register NMethod: io.sirix.index.path.summary.PathNode.getParent (0x000072e49ed3a508) [0x000072e49ed3a600, 0x000072e49ed3a6e8] Compiler: c1, Barriers: 1, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,611s][debug][gc,nmethod     ] Register NMethod: io.sirix.index.path.summary.PathNode.setName (0x000072e49ed3a808) [0x000072e49ed3a900, 0x000072e49ed3aa30] Compiler: c1, Barriers: 3, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,611s][debug][gc,nmethod     ] Register NMethod: io.sirix.index.path.summary.PathNode.getRightSibling (0x000072e49ed3ab08) [0x000072e49ed3ac00, 0x000072e49ed3ace8] Compiler: c1, Barriers: 1, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,612s][debug][gc,nmethod     ] Register NMethod: java.lang.ThreadLocal.getCarrierThreadLocal (0x000072e49ed3ae08) [0x000072e49ed3af00, 0x000072e49ed3b2d0] Compiler: jvmci, Barriers: 9, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,612s][debug][gc,nmethod     ] Register NMethod: io.sirix.page.KeyValueLeafPage.newInstance (0x000072e47ff82588) [0x000072e47ff82680, 0x000072e47ff83240] Compiler: c1, Barriers: 1, Oops: 2, ImmediateOops: 3, NonImmediateOops: No
[2,614s][debug][gc,nmethod     ] Register NMethod: io.sirix.page.RevisionRootPage.incrementAndGetMaxNodeKeyInDocumentIndex (0x000072e47ff83288) [0x000072e47ff83380, 0x000072e47ff83490] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,614s][debug][gc,nmethod     ] Register NMethod: io.sirix.access.trx.node.AbstractNodeHashing.isBulkInsert (0x000072e49ed3b308) [0x000072e49ed3b400, 0x000072e49ed3b4c0] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,615s][debug][gc,nmethod     ] Register NMethod: io.sirix.node.json.ObjectKeyNode.getParentKey (0x000072e47ff83588) [0x000072e47ff83680, 0x000072e47ff88668] Compiler: c1, Barriers: 19, Oops: 7, ImmediateOops: 11, NonImmediateOops: No
[2,617s][debug][gc,nmethod     ] Register NMethod: io.sirix.node.json.ObjectNode.getFirstChildKey (0x000072e47ff88708) [0x000072e47ff88800, 0x000072e47ff8d7f0] Compiler: c1, Barriers: 19, Oops: 7, ImmediateOops: 11, NonImmediateOops: No
[2,617s][debug][gc,nmethod     ] Register NMethod: io.sirix.page.KeyValueLeafPage.getAvailableSpace (0x000072e49ed3b608) [0x000072e49ed3b700, 0x000072e49ed3ba48] Compiler: jvmci, Barriers: 4, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,619s][debug][gc,director    ] Rule Major: Warmup 10%, Used: 414MB, UsedThreshold: 1228MB
[2,620s][debug][gc,nmethod     ] Register NMethod: io.sirix.node.MemorySegmentBytesOut.writeByte (0x000072e49ed3ba88) [0x000072e49ed3bb80, 0x000072e49ed3c008] Compiler: jvmci, Barriers: 7, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,621s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.PSMS.getQueueType (0x000072e49ed3c088) [0x000072e49ed3c180, 0x000072e49ed3c240] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,621s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.SSMS.setHitsInSample (0x000072e49ed3c388) [0x000072e49ed3c480, 0x000072e49ed3c540] Compiler: c1, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,621s][debug][gc,nmethod     ] Register NMethod: com.github.benmanes.caffeine.cache.FrequencySketch.increment (0x000072e47ff8d888) [0x000072e47ff8d980, 0x000072e47ff8efc8] Compiler: c1, Barriers: 1, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,624s][debug][gc,nmethod     ] Register NMethod: java.util.ArrayDeque.pollFirst (0x000072e49ed3c688) [0x000072e49ed3c780, 0x000072e49ed3c980] Compiler: jvmci, Barriers: 4, Oops: 0, ImmediateOops: 0, NonImmediateOops: No
[2,629s][debug][gc,director    ] Rule Major: Warmup 10%, Used: 414MB, UsedThreshold: 1228MB
[2,632s][debug][gc,nmethod     ] Register NMethod: io.sirix.settings.VersioningType$4.combineRecordPages (0x000072e49ed3c988) [0x000072e49ed3ca80, 0x000072e49ed405a0] Compiler: jvmci, Barriers: 63, Oops: 3, ImmediateOops: 1, NonImmediateOops: No
[2,634s][debug][gc,nmethod     ] Register NMethod: io.sirix.node.MemorySegmentBytesIn.readLong (0x000072e49ed40608) [0x000072e49ed40700, 0x000072e49ed40960] Compiler: jvmci, Barriers: 4, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,635s][debug][gc,nmethod     ] Register NMethod: io.sirix.index.path.summary.PathNode.setParent (0x000072e49ed40988) [0x000072e49ed40a80, 0x000072e49ed40bb0] Compiler: c1, Barriers: 3, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,635s][debug][gc,nmethod     ] Register NMethod: io.sirix.index.path.summary.PathNode.getFirstChild (0x000072e49ed40c88) [0x000072e49ed40d80, 0x000072e49ed40e68] Compiler: c1, Barriers: 1, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,635s][debug][gc,nmethod     ] Register NMethod: io.sirix.index.path.summary.PathNode.getLocalNameKey (0x000072e47ff8f008) [0x000072e47ff8f100, 0x000072e47ff8f260] Compiler: c1, Barriers: 1, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
[2,636s][debug][gc,nmethod     ] Register NMethod: io.sirix.access.trx.page.NodeStorageEngineReader.pageKey (0x000072e49ed40f88) [0x000072e49ed41080, 0x000072e49ed411e0] Compiler: jvmci, Barriers: 0, Oops: 1, ImmediateOops: 0, NonImmediateOops: No
